datetime,discharge_cms,,,,
2019/04/08,1030,,,,
2019/04/09,1120,,,,
2019/04/10,1220,,,,
2019/04/11,1310,,,,
2019/04/12,1380,,,,
2019/04/13,1420,,,,
2019/04/14,1420,,,,
2019/04/15,1380,,,,
2019/04/16,1320,,,,
2019/04/17,1250,,,,
2019/04/18,1170,,,,
2019/04/19,1100,,,,
2019/04/20,1060,,,,
2019/04/21,1090,,,,
2019/04/22,1080,,,,
2019/04/23,1050,,,,
2019/04/24,974,,,,
2019/04/25,917,,,,
2019/04/26,900,,,,
2019/04/27,900,,,,
2019/04/28,877,,,,
2019/04/29,846,,,,
2019/04/30,812,,,,
2019/05/01,792,,,,
2019/05/02,768,,,,
2019/05/03,735,,,,
2019/05/04,713,,,,
2019/05/05,698,,,,
2019/05/06,676,,,,
2019/05/07,656,,,,
2019/05/08,646,,,,
2019/05/09,639,,,,
2019/05/10,633,,,,
2019/05/11,638,,,,
2019/05/12,648,,,,
2019/05/13,652,,,,
2019/05/14,661,,,,
2019/05/15,717,,,,
2019/05/16,852,,,,
2019/05/17,978,,,,
2019/05/18,1030,,,,
2019/05/19,1040,,,,
2019/05/20,1040,,,,
2019/05/21,1030,,,,
2019/05/22,1040,,,,
2019/05/23,1030,,,,
2019/05/24,1000,,,,
2019/05/25,972,,,,
2019/05/26,939,,,,
2019/05/27,920,,,,
2019/05/28,911,,,,
2019/05/29,896,,,,
2019/05/30,870,,,,
2019/05/31,874,,,,
2019/06/01,928,,,,
2019/06/02,941,,,,
2019/06/03,925,,,,
2019/06/04,922,,,,
2019/06/05,951,,,,
2019/06/06,1030,,,,
2019/06/07,1090,,,,
2019/06/08,1130,,,,
2019/06/09,1160,,,,
2019/06/10,1210,,,,
2019/06/11,1200,,,,
2019/06/12,1110,,,,
2019/06/13,1020,,,,
2019/06/14,959,,,,
2019/06/15,932,,,,
2019/06/16,919,,,,
2019/06/17,894,,,,
2019/06/18,865,,,,
2019/06/19,848,,,,
2019/06/20,870,,,,
2019/06/21,989,,,,
2019/06/22,1080,,,,
2019/06/23,1050,,,,
2019/06/24,1010,,,,
2019/06/25,1040,,,,
2019/06/26,1460,,,,
2019/06/27,1890,,,,
2019/06/28,1980,,,,
2019/06/29,1930,,,,
2019/06/30,1900,,,,
2019/07/01,1930,,,,
2019/07/02,2030,,,,
2019/07/03,2330,,,,
2019/07/04,2730,,,,
2019/07/05,3050,,,,
2019/07/06,2960,,,,
2019/07/07,2690,,,,
2019/07/08,2450,,,,
2019/07/09,2210,,,,
2019/07/10,2020,,,,
2019/07/11,1890,,,,
2019/07/12,1900,,,,
2019/07/13,2300,,,,
2019/07/14,2640,,,,
2019/07/15,2720,,,,
2019/07/16,2610,,,,
2019/07/17,2410,,,,
2019/07/18,2220,,,,
2019/07/19,2010,,,,
2019/07/20,1840,,,,
2019/07/21,1710,,,,
2019/07/22,1610,,,,
2019/07/23,1540,,,,
2019/07/24,1530,,,,
2019/07/25,1700,,,,
2019/07/26,1850,,,,
2019/07/27,1790,,,,
2019/07/28,1700,,,,
2019/07/29,1850,,,,
2019/07/30,2260,,,,
2019/07/31,2410,,,,
2019/08/01,2190,,,,
2019/08/02,1980,,,,
2019/08/03,1810,,,,
2019/08/04,1720,,,,
2019/08/05,1690,,,,
2019/08/06,1740,,,,
2019/08/07,1860,,,,
2019/08/08,1910,,,,
2019/08/09,1840,,,,
2019/08/10,1730,,,,
2019/08/11,1620,,,,
2019/08/12,1530,,,,
2019/08/13,1490,,,,
2019/08/14,1510,,,,
2019/08/15,1520,,,,
2019/08/16,1520,,,,
2019/08/17,1500,,,,
2019/08/18,1550,,,,
2019/08/19,1670,,,,
2019/08/20,1740,,,,
2019/08/21,1710,,,,
2019/08/22,1650,,,,
2019/08/23,1610,,,,
2019/08/24,1610,,,,
2019/08/25,1590,,,,
2019/08/26,1580,,,,
2019/08/27,1560,,,,
2019/08/28,1520,,,,
2019/08/29,1480,,,,
2019/08/30,1460,,,,
2019/08/31,1420,,,,
2019/09/01,1370,,,,
2019/09/02,1320,,,,
2019/09/03,1270,,,,
2019/09/04,1230,,,,
2019/09/05,1210,,,,
2019/09/06,1190,,,,
2019/09/07,1180,,,,
2019/09/08,1170,,,,
2019/09/09,1170,,,,
2019/09/10,1180,,,,
2019/09/11,1180,,,,
2019/09/12,1150,,,,
2019/09/13,1130,,,,
2019/09/14,1140,,,,
2019/09/15,1430,,,,
2019/09/16,1660,,,,
2019/09/17,1610,,,,
2019/09/18,1500,,,,
2019/09/19,1410,,,,
2019/09/20,1330,,,,
2019/09/21,1270,,,,
2019/09/22,1230,,,,
2019/09/23,1220,,,,
2019/09/24,1200,,,,
2019/09/25,1170,,,,
2019/09/26,1130,,,,
2019/09/27,1090,,,,
2019/09/28,1060,,,,
2019/09/29,1020,,,,
2019/09/30,1000,,,,
2019/10/01,993,,,,
2019/10/02,985,,,,
2019/10/03,971,,,,
2019/10/04,952,,,,
2019/10/05,937,,,,
2019/10/06,920,,,,
2019/10/07,901,,,,
2019/10/08,883,,,,
2019/10/09,868,,,,
2019/10/10,853,,,,
2019/10/11,838,,,,
2019/10/12,819,,,,
2019/10/13,797,,,,
2019/10/14,782,,,,
2019/10/15,772,,,,
2019/10/16,764,,,,
2019/10/17,760,,,,
2019/10/18,749,,,,
2019/10/19,738,,,,
2019/10/20,739,,,,
2019/10/21,742,,,,
2019/10/22,744,,,,
2019/10/23,750,,,,
2019/10/24,753,,,,
2019/10/25,748,,,,
2019/10/26,745,,,,
2019/10/27,752,,,,
2019/10/28,735,,,,
2019/10/29,726,,,,
2019/10/30,723,,,,
2019/10/31,704,,,,
2019/11/01,657,,,,
2019/11/02,675,,,,
2019/11/03,674,,,,
2019/11/04,660,,,,
2019/11/05,646,,,,
2019/11/06,633,,,,
2019/11/07,620,,,,
2019/11/08,607,,,,
2019/11/09,596,,,,
2019/11/10,585,,,,
2019/11/11,576,,,,
2019/11/12,568,,,,
2019/11/13,562,,,,
2019/11/14,559,,,,
2019/11/15,560,,,,
2019/11/16,563,,,,
2019/11/17,566,,,,
2019/11/18,569,,,,
2019/11/19,569,,,,
2019/11/20,566,,,,
2019/11/21,560,,,,
2019/11/22,552,,,,
2019/11/23,542,,,,
2019/11/24,532,,,,
2019/11/25,522,,,,
2019/11/26,511,,,,
2019/11/27,501,,,,
2019/11/28,491,,,,
2019/11/29,481,,,,
2019/11/30,471,,,,
2019/12/01,462,,,,
2019/12/02,452,,,,
2019/12/03,443,,,,
2019/12/04,434,,,,
2019/12/05,425,,,,
2019/12/06,416,,,,
2019/12/07,408,,,,
2019/12/08,400,,,,
2019/12/09,392,,,,
2019/12/10,384,,,,
2019/12/11,376,,,,
2019/12/12,369,,,,
2019/12/13,362,,,,
2019/12/14,356,,,,
2019/12/15,352,,,,
2019/12/16,350,,,,
2019/12/17,352,,,,
2019/12/18,357,,,,
2019/12/19,364,,,,
2019/12/20,372,,,,
2019/12/21,381,,,,
2019/12/22,389,,,,
2019/12/23,396,,,,
2019/12/24,401,,,,
2019/12/25,405,,,,
2019/12/26,406,,,,
2019/12/27,406,,,,
2019/12/28,405,,,,
2019/12/29,403,,,,
2019/12/30,399,,,,
2019/12/31,390,,,,
2020/01/01,378,,,,
2020/01/02,365,,,,
2020/01/03,352,,,,
2020/01/04,338,,,,
2020/01/05,325,,,,
2020/01/06,312,,,,
2020/01/07,300,,,,
2020/01/08,290,,,,
2020/01/09,282,,,,
2020/01/10,279,,,,
2020/01/11,279,,,,
2020/01/12,278,,,,
2020/01/13,277,,,,
2020/01/14,275,,,,
2020/01/15,273,,,,
2020/01/16,270,,,,
2020/01/17,266,,,,
2020/01/18,262,,,,
2020/01/19,259,,,,
2020/01/20,255,,,,
2020/01/21,251,,,,
2020/01/22,248,,,,
2020/01/23,244,,,,
2020/01/24,241,,,,
2020/01/25,238,,,,
2020/01/26,236,,,,
2020/01/27,235,,,,
2020/01/28,234,,,,
2020/01/29,235,,,,
2020/01/30,237,,,,
2020/01/31,238,,,,
2020/02/01,239,,,,
2020/02/02,241,,,,
2020/02/03,242,,,,
2020/02/04,244,,,,
2020/02/05,245,,,,
2020/02/06,246,,,,
2020/02/07,248,,,,
2020/02/08,249,,,,
2020/02/09,250,,,,
2020/02/10,249,,,,
2020/02/11,249,,,,
2020/02/12,249,,,,
2020/02/13,248,,,,
2020/02/14,246,,,,
2020/02/15,243,,,,
2020/02/16,241,,,,
2020/02/17,239,,,,
2020/02/18,236,,,,
2020/02/19,233,,,,
2020/02/20,232,,,,
2020/02/21,229,,,,
2020/02/22,227,,,,
2020/02/23,227,,,,
2020/02/24,226,,,,
2020/02/25,226,,,,
2020/02/26,226,,,,
2020/02/27,227,,,,
2020/02/28,228,,,,
2020/02/29,228,,,,
2020/03/01,228,,,,
2020/03/02,230,,,,
2020/03/03,231,,,,
2020/03/04,232,,,,
2020/03/05,233,,,,
2020/03/06,234,,,,
2020/03/07,235,,,,
2020/03/08,237,,,,
2020/03/09,238,,,,
2020/03/10,239,,,,
2020/03/11,240,,,,
2020/03/12,241,,,,
2020/03/13,242,,,,
2020/03/14,243,,,,
2020/03/15,244,,,,
2020/03/16,244,,,,
2020/03/17,244,,,,
2020/03/18,244,,,,
2020/03/19,244,,,,
2020/03/20,244,,,,
2020/03/21,243,,,,
2020/03/22,243,,,,
2020/03/23,243,,,,
2020/03/24,242,,,,
2020/03/25,242,,,,
2020/03/26,242,,,,
2020/03/27,241,,,,
2020/03/28,240,,,,
2020/03/29,239,,,,
2020/03/30,238,,,,
2020/03/31,237,,,,
2020/04/01,236,,,,
2020/04/02,235,,,,
2020/04/03,233,,,,
2020/04/04,232,,,,
2020/04/05,231,,,,
2020/04/06,231,,,,
2020/04/07,231,,,,
2020/04/08,232,,,,
2020/04/09,232,,,,
2020/04/10,234,,,,
2020/04/11,236,,,,
2020/04/12,237,,,,
2020/04/13,236,,,,
2020/04/14,235,,,,
2020/04/15,239,,,,
2020/04/16,246,,,,
2020/04/17,249,,,,
2020/04/18,252,,,,
2020/04/19,263,,,,
2020/04/20,284,,,,
2020/04/21,321,,,,
2020/04/22,372,,,,
2020/04/23,428,,,,
2020/04/24,496,,,,
2020/04/25,670,,,,
2020/04/26,979,,,,
2020/04/27,1440,,,,
2020/04/28,1690,,,,
2020/04/29,1860,,,,
2020/04/30,2140,,,,
2020/05/05,3080,,,,
2020/05/06,2690,,,,
2020/05/07,2370,,,,
2020/05/08,2160,,,,
2020/05/09,2120,,,,
2020/05/10,2210,,,,
2020/05/11,2250,,,,
2020/05/12,2170,,,,
2020/05/13,2040,,,,
2020/05/14,1920,,,,
2020/05/15,1820,,,,
2020/05/16,1720,,,,
2020/05/17,1600,,,,
2020/05/18,1510,,,,
2020/05/19,1440,,,,
2020/05/20,1380,,,,
2020/05/21,1320,,,,
2020/05/22,1290,,,,
2020/05/23,1290,,,,
2020/05/24,1470,,,,
2020/05/25,1670,,,,
2020/05/26,1900,,,,
2020/05/27,2640,,,,
2020/05/28,3080,,,,
2020/05/29,3290,,,,
2020/05/30,3150,,,,
2020/05/31,2840,,,,
2020/06/01,2610,,,,
2020/06/02,2470,,,,
2020/06/03,2340,,,,
2020/06/04,2210,,,,
2020/06/05,2110,,,,
2020/06/06,2170,,,,
2020/06/07,2410,,,,
2020/06/08,2600,,,,
2020/06/09,2870,,,,
2020/06/10,3270,,,,
2020/06/11,3550,,,,
2020/06/12,3690,,,,
2020/06/13,3720,,,,
2020/06/14,3690,,,,
2020/06/15,3580,,,,
2020/06/16,3420,,,,
2020/06/17,3240,,,,
2020/06/18,3070,,,,
2020/06/19,3060,,,,
2020/06/20,3180,,,,
2020/06/21,3280,,,,
2020/06/22,3140,,,,
2020/06/23,2880,,,,
2020/06/24,2590,,,,
2020/06/25,2360,,,,
2020/06/26,2230,,,,
2020/06/27,2180,,,,
2020/06/28,2130,,,,
2020/06/29,2110,,,,
2020/06/30,2160,,,,
2020/07/01,2270,,,,
2020/07/02,2290,,,,
2020/07/03,2320,,,,
2020/07/04,2390,,,,
2020/07/05,2420,,,,
2020/07/06,2600,,,,
2020/07/07,3010,,,,
2020/07/08,3490,,,,
2020/07/09,4210,,,,
2020/07/10,4330,,,,
2020/07/11,3580,,,,
2020/07/12,3140,,,,
2020/07/13,2960,,,,
2020/07/14,2860,,,,
2020/07/15,2790,,,,
2020/07/16,2790,,,,
2020/07/17,2730,,,,
2020/07/18,2640,,,,
2020/07/19,2640,,,,
2020/07/20,2710,,,,
2020/07/21,2710,,,,
2020/07/22,2650,,,,
2020/07/23,2620,,,,
2020/07/24,2640,,,,
2020/07/25,2650,,,,
2020/07/26,2610,,,,
2020/07/27,2570,,,,
2020/07/28,2480,,,,
2020/07/29,2410,,,,
2020/07/30,2360,,,,
2020/07/31,2310,,,,
2020/08/01,2210,,,,
2020/08/02,2060,,,,
2020/08/03,1930,,,,
2020/08/04,1860,,,,
2020/08/05,1830,,,,
2020/08/06,1770,,,,
2020/08/07,1690,,,,
2020/08/08,1630,,,,
2020/08/09,1580,,,,
2020/08/10,1570,,,,
2020/08/11,1500,,,,
2020/08/12,1460,,,,
2020/08/13,1420,,,,
2020/08/14,1400,,,,
2020/08/15,1390,,,,
2020/08/16,1360,,,,
2020/08/17,1310,,,,
2020/08/18,1270,,,,
2020/08/19,1230,,,,
2020/08/20,1190,,,,
2020/08/21,1170,,,,
2020/08/22,1140,,,,
2020/08/23,1130,,,,
2020/08/24,1200,,,,
2020/08/25,1360,,,,
2020/08/26,1460,,,,
2020/08/27,1500,,,,
2020/08/28,1520,,,,
2020/08/29,1520,,,,
2020/08/30,1520,,,,
2020/08/31,1560,,,,
2020/09/01,1570,,,,
2020/09/02,1550,,,,
2020/09/03,1530,,,,
2020/09/04,1500,,,,
2020/09/05,1460,,,,
2020/09/06,1430,,,,
2020/09/07,1400,,,,
2020/09/08,1370,,,,
2020/09/09,1320,,,,
2020/09/10,1290,,,,
2020/09/11,1270,,,,
2020/09/12,1260,,,,
2020/09/13,1260,,,,
2020/09/14,1270,,,,
2020/09/15,1280,,,,
2020/09/16,1270,,,,
2020/09/17,1230,,,,
2020/09/18,1180,,,,
2020/09/19,1140,,,,
2020/09/20,1110,,,,
2020/09/21,1090,,,,
2020/09/22,1070,,,,
2020/09/23,1050,,,,
2020/09/24,1020,,,,
2020/09/25,1010,,,,
2020/09/26,1010,,,,
2020/09/27,1020,,,,
2020/09/28,1030,,,,
2020/09/29,1020,,,,
2020/09/30,1000,,,,
2020/10/01,983,,,,
2020/10/02,960,,,,
2020/10/03,947,,,,
2020/10/04,941,,,,
2020/10/05,920,,,,
2020/10/06,895,,,,
2020/10/07,868,,,,
2020/10/08,852,,,,
2020/10/09,861,,,,
2020/10/10,879,,,,
2020/10/11,907,,,,
2020/10/12,955,,,,
2020/10/13,1070,,,,
2020/10/14,1160,,,,
2020/10/15,1170,,,,
2020/10/16,1140,,,,
2020/10/17,1100,,,,
2020/10/18,1050,,,,
2020/10/19,1020,,,,
2020/10/20,979,,,,
2020/10/21,943,,,,
2020/10/22,907,,,,
2020/10/23,870,,,,
2020/10/24,834,,,,
2020/10/25,798,,,,
2020/10/26,761,,,,
2020/10/27,725,,,,
2020/10/28,691,,,,
2020/10/29,682,,,,
2020/10/30,682,,,,
2020/10/31,681,,,,
2020/11/01,681,,,,
2020/11/02,680,,,,
2020/11/03,680,,,,
2020/11/04,679,,,,
2020/11/05,679,,,,
2020/11/06,678,,,,
2020/11/07,678,,,,
2020/11/08,677,,,,
2020/11/09,677,,,,
2020/11/10,668,,,,
2020/11/11,656,,,,
2020/11/12,644,,,,
2020/11/13,632,,,,
2020/11/14,620,,,,
2020/11/15,608,,,,
2020/11/16,596,,,,
2020/11/17,584,,,,
2020/11/18,572,,,,
2020/11/19,560,,,,
2020/11/20,548,,,,
2020/11/21,536,,,,
2020/11/22,524,,,,
2020/11/23,512,,,,
2020/11/24,499,,,,
2020/11/25,487,,,,
2020/11/26,475,,,,
2020/11/27,464,,,,
2020/11/28,459,,,,
2020/11/29,458,,,,
2020/11/30,456,,,,
2020/12/01,454,,,,
2020/12/02,452,,,,
2020/12/03,450,,,,
2020/12/04,448,,,,
2020/12/05,446,,,,
2020/12/06,445,,,,
2020/12/07,443,,,,
2020/12/08,441,,,,
2020/12/09,439,,,,
2020/12/10,437,,,,
2020/12/11,435,,,,
2020/12/12,433,,,,
2020/12/13,428,,,,
2020/12/14,422,,,,
2020/12/15,417,,,,
2020/12/16,412,,,,
2020/12/17,406,,,,
2020/12/18,401,,,,
2020/12/19,395,,,,
2020/12/20,390,,,,
2020/12/21,385,,,,
2020/12/22,379,,,,
2020/12/23,374,,,,
2020/12/24,372,,,,
2020/12/25,370,,,,
2020/12/26,368,,,,
2020/12/27,367,,,,
2020/12/28,365,,,,
2020/12/29,363,,,,
2020/12/30,362,,,,
2020/12/31,360,,,,
2021/01/01,358,,,,
2021/01/02,357,,,,
2021/01/03,355,,,,
2021/01/04,354,,,,
2021/01/05,352,,,,
2021/01/06,350,,,,
2021/01/07,349,,,,
2021/01/08,347,,,,
2021/01/09,345,,,,
2021/01/10,344,,,,
2021/01/11,342,,,,
2021/01/12,340,,,,
2021/01/13,339,,,,
2021/01/14,337,,,,
2021/01/15,335,,,,
2021/01/16,334,,,,
2021/01/17,332,,,,
2021/01/18,330,,,,
2021/01/19,329,,,,
2021/01/20,327,,,,
2021/01/21,325,,,,
2021/01/22,323,,,,
2021/01/23,321,,,,
2021/01/24,319,,,,
2021/01/25,317,,,,
2021/01/26,315,,,,
2021/01/27,313,,,,
2021/01/28,311,,,,
2021/01/29,309,,,,
2021/01/30,307,,,,
2021/01/31,305,,,,
2021/02/01,303,,,,
2021/02/02,301,,,,
2021/02/03,299,,,,
2021/02/04,297,,,,
2021/02/05,295,,,,
2021/02/06,293,,,,
2021/02/07,291,,,,
2021/02/08,289,,,,
2021/02/09,287,,,,
2021/02/10,286,,,,
2021/02/11,285,,,,
2021/02/12,283,,,,
2021/02/13,282,,,,
2021/02/14,281,,,,
2021/02/15,279,,,,
2021/02/16,278,,,,
2021/02/17,277,,,,
2021/02/18,275,,,,
2021/02/19,274,,,,
2021/02/20,273,,,,
2021/02/21,271,,,,
2021/02/22,270,,,,
2021/02/23,269,,,,
2021/02/24,268,,,,
2021/02/25,267,,,,
2021/02/26,267,,,,
2021/02/27,266,,,,
2021/02/28,266,,,,
2021/03/01,265,,,,
2021/03/02,265,,,,
2021/03/03,265,,,,
2021/03/04,265,,,,
2021/03/05,265,,,,
2021/03/06,265,,,,
2021/03/07,265,,,,
2021/03/08,265,,,,
2021/03/09,266,,,,
2021/03/10,266,,,,
2021/03/11,266,,,,
2021/03/12,266,,,,
2021/03/13,269,,,,
2021/03/14,273,,,,
2021/03/15,276,,,,
2021/03/16,279,,,,
2021/03/17,282,,,,
2021/03/18,285,,,,
2021/03/19,289,,,,
2021/03/20,292,,,,
2021/03/21,295,,,,
2021/03/22,298,,,,
2021/03/23,301,,,,
2021/03/24,305,,,,
2021/03/25,308,,,,
2021/03/26,311,,,,
2021/03/27,314,,,,
2021/03/28,317,,,,
2021/03/29,321,,,,
2021/03/30,324,,,,
2021/03/31,327,,,,
2021/04/01,330,,,,
2021/04/02,333,,,,
2021/04/03,337,,,,
2021/04/04,344,,,,
2021/04/05,354,,,,
2021/04/06,365,,,,
2021/04/07,375,,,,
2021/04/08,386,,,,
2021/04/09,396,,,,
2021/04/10,407,,,,
2021/04/11,417,,,,
2021/04/12,428,,,,
2021/04/13,438,,,,
2021/04/14,449,,,,
2021/04/15,459,,,,
2021/04/16,470,,,,
2021/04/17,488,,,,
2021/04/18,543,,,,
2021/04/19,604,,,,
2021/04/20,665,,,,
2021/04/21,726,,,,
2021/04/22,787,,,,
2021/04/23,848,,,,
2021/04/24,893,,,,
2021/04/25,895,,,,
2021/04/26,893,,,,
2021/04/27,886,,,,
2021/04/28,875,,,,
2021/04/29,865,,,,
2021/04/30,854,,,,
2021/05/01,844,,,,
2021/05/02,834,,,,
2021/05/03,830,,,,
2021/05/04,843,,,,
2021/05/05,855,,,,
2021/05/06,868,,,,
2021/05/07,877,,,,
2021/05/08,855,,,,
2021/05/09,818,,,,
2021/05/10,821,,,,
2021/05/11,832,,,,
2021/05/12,839,,,,
2021/05/13,837,,,,
2021/05/14,840,,,,
2021/05/15,865,,,,
2021/05/16,917,,,,
2021/05/17,959,,,,
2021/05/18,955,,,,
2021/05/19,944,,,,
2021/05/20,948,,,,
2021/05/21,957,,,,
2021/05/22,993,,,,
2021/05/23,1040,,,,
2021/05/24,1130,,,,
2021/05/25,1430,,,,
2021/05/26,1490,,,,
2021/05/27,1390,,,,
2021/05/28,1290,,,,
2021/05/29,1220,,,,
2021/05/30,1230,,,,
2021/05/31,1370,,,,
2021/06/01,1670,,,,
2021/06/02,1900,,,,
2021/06/03,1910,,,,
2021/06/04,1850,,,,
2021/06/05,1720,,,,
2021/06/06,1570,,,,
2021/06/07,1470,,,,
2021/06/08,1480,,,,
2021/06/09,1620,,,,
2021/06/10,1720,,,,
2021/06/11,1760,,,,
2021/06/12,1780,,,,
2021/06/13,1850,,,,
2021/06/14,1870,,,,
2021/06/15,1820,,,,
2021/06/16,1780,,,,
2021/06/17,1700,,,,
2021/06/18,1620,,,,
2021/06/19,1560,,,,
2021/06/20,1530,,,,
2021/06/21,1520,,,,
2021/06/22,1570,,,,
2021/06/23,1640,,,,
2021/06/24,1590,,,,
2021/06/25,1490,,,,
2021/06/26,1400,,,,
2021/06/27,1350,,,,
2021/06/28,1340,,,,
2021/06/29,1330,,,,
2021/06/30,1350,,,,
2021/07/01,1360,,,,
2021/07/02,1320,,,,
2021/07/03,1300,,,,
2021/07/04,1310,,,,
2021/07/05,1320,,,,
2021/07/06,1350,,,,
2021/07/07,1370,,,,
2021/07/08,1350,,,,
2021/07/09,1320,,,,
2021/07/10,1290,,,,
2021/07/11,1200,,,,
2021/07/12,1110,,,,
2021/07/13,1040,,,,
2021/07/14,991,,,,
2021/07/15,951,,,,
2021/07/16,916,,,,
2021/07/17,889,,,,
2021/07/18,874,,,,
2021/07/19,863,,,,
2021/07/20,834,,,,
2021/07/21,804,,,,
2021/07/22,780,,,,
2021/07/23,770,,,,
2021/07/24,767,,,,
2021/07/25,775,,,,
2021/07/26,777,,,,
2021/07/27,769,,,,
2021/07/28,761,,,,
2021/07/29,747,,,,
2021/07/30,722,,,,
2021/07/31,689,,,,
2021/08/01,654,,,,
2021/08/02,631,,,,
2021/08/03,617,,,,
2021/08/04,608,,,,
2021/08/05,607,,,,
2021/08/06,604,,,,
2021/08/07,609,,,,
2021/08/08,604,,,,
2021/08/09,604,,,,
2021/08/10,614,,,,
2021/08/11,617,,,,
2021/08/12,622,,,,
2021/08/13,621,,,,
2021/08/14,614,,,,
2021/08/15,609,,,,
2021/08/16,605,,,,
2021/08/17,582,,,,
2021/08/18,550,,,,
2021/08/19,536,,,,
2021/08/20,541,,,,
2021/08/21,546,,,,
2021/08/22,534,,,,
2021/08/23,526,,,,
2021/08/24,531,,,,
2021/08/25,551,,,,
2021/08/26,551,,,,
2021/08/27,523,,,,
2021/08/28,494,,,,
2021/08/29,486,,,,
2021/08/30,490,,,,
2021/08/31,500,,,,
2021/09/01,534,,,,
2021/09/02,560,,,,
2021/09/03,560,,,,
2021/09/04,535,,,,
2021/09/05,510,,,,
2021/09/06,499,,,,
2021/09/07,494,,,,
2021/09/08,535,,,,
2021/09/09,747,,,,
2021/09/10,816,,,,
2021/09/11,753,,,,
2021/09/12,696,,,,
2021/09/13,655,,,,
2021/09/14,650,,,,
2021/09/15,649,,,,
2021/09/16,626,,,,
2021/09/17,604,,,,
2021/09/18,603,,,,
2021/09/19,603,,,,
2021/09/20,594,,,,
2021/09/21,587,,,,
2021/09/22,581,,,,
2021/09/23,558,,,,
2021/09/24,538,,,,
2021/09/25,530,,,,
2021/09/26,514,,,,
2021/09/27,500,,,,
2021/09/28,509,,,,
2021/09/29,518,,,,
2021/09/30,501,,,,
2021/10/01,481,,,,
2021/10/02,480,,,,
2021/10/03,482,,,,
2021/10/04,471,,,,
2021/10/05,463,,,,
2021/10/06,466,,,,
2021/10/07,483,,,,
2021/10/08,488,,,,
2021/10/09,469,,,,
2021/10/10,455,,,,
2021/10/11,451,,,,
2021/10/12,442,,,,
2021/10/13,432,,,,
2021/10/14,424,,,,
2021/10/15,418,,,,
2021/10/16,420,,,,
2021/10/17,418,,,,
2021/10/18,408,,,,
2021/10/19,399,,,,
2021/10/20,392,,,,
2021/10/21,388,,,,
2021/10/22,380,,,,
2021/10/23,371,,,,
2021/10/24,366,,,,
2021/10/25,363,,,,
2021/10/26,363,,,,
2021/10/27,360,,,,
2021/10/28,370,,,,
2021/10/29,380,,,,
2021/10/30,381,,,,
2021/10/31,379,,,,
2021/11/01,371,,,,
2021/11/02,360,,,,
2021/11/03,346,,,,
2021/11/04,333,,,,
2021/11/05,330,,,,
2021/11/06,327,,,,
2021/11/07,324,,,,
2021/11/08,320,,,,
2021/11/09,317,,,,
2021/11/10,313,,,,
2021/11/11,308,,,,
2021/11/12,304,,,,
2021/11/13,299,,,,
2021/11/14,295,,,,
2021/11/15,293,,,,
2021/11/16,291,,,,
2021/11/17,288,,,,
2021/11/18,286,,,,
2021/11/19,284,,,,
2021/11/20,282,,,,
2021/11/21,281,,,,
2021/11/22,279,,,,
2021/11/23,277,,,,
2021/11/24,278,,,,
2021/11/25,279,,,,
2021/11/26,282,,,,
2021/11/27,285,,,,
2021/11/28,289,,,,
2021/11/29,290,,,,
2021/11/30,290,,,,
2021/12/01,289,,,,
2021/12/02,287,,,,
2021/12/03,281,,,,
2021/12/04,275,,,,
2021/12/05,270,,,,
2021/12/06,268,,,,
2021/12/07,266,,,,
2021/12/08,264,,,,
2021/12/09,262,,,,
2021/12/10,260,,,,
2021/12/11,258,,,,
2021/12/12,256,,,,
2021/12/13,254,,,,
2021/12/14,253,,,,
2021/12/15,251,,,,
2021/12/16,249,,,,
2021/12/17,247,,,,
2021/12/18,245,,,,
2021/12/19,243,,,,
2021/12/20,241,,,,
2021/12/21,239,,,,
2021/12/22,237,,,,
2021/12/23,235,,,,
2021/12/24,234,,,,
2021/12/25,232,,,,
2021/12/26,230,,,,
2021/12/27,228,,,,
2021/12/28,226,,,,
2021/12/29,224,,,,
2021/12/30,222,,,,
2021/12/31,220,,,,
2022/01/01,218,,,,
2022/01/02,216,,,,
2022/01/03,215,,,,
2022/01/04,213,,,,
2022/01/05,211,,,,
2022/01/06,209,,,,
2022/01/07,207,,,,
2022/01/08,205,,,,
2022/01/09,203,,,,
2022/01/10,201,,,,
2022/01/11,199,,,,
2022/01/12,198,,,,
2022/01/13,196,,,,
2022/01/14,194,,,,
2022/01/15,194,,,,
2022/01/16,194,,,,
2022/01/17,193,,,,
2022/01/18,193,,,,
2022/01/19,193,,,,
2022/01/20,192,,,,
2022/01/21,192,,,,
2022/01/22,191,,,,
2022/01/23,191,,,,
2022/01/24,191,,,,
2022/01/25,190,,,,
2022/01/26,190,,,,
2022/01/27,190,,,,
2022/01/28,189,,,,
2022/01/29,189,,,,
2022/01/30,188,,,,
2022/01/31,188,,,,
2022/02/01,188,,,,
2022/02/02,187,,,,
2022/02/03,187,,,,
2022/02/04,187,,,,
2022/02/05,186,,,,
2022/02/06,186,,,,
2022/02/07,185,,,,
2022/02/08,185,,,,
2022/02/09,185,,,,
2022/02/10,184,,,,
2022/02/11,184,,,,
2022/02/12,184,,,,
2022/02/13,183,,,,
2022/02/14,183,,,,
2022/02/15,182,,,,
2022/02/16,182,,,,
2022/02/17,182,,,,
2022/02/18,181,,,,
2022/02/19,181,,,,
2022/02/20,181,,,,
2022/02/21,180,,,,
2022/02/22,180,,,,
2022/02/23,179,,,,
